timestamp_local,date,electricity_price_eur_mwh,gas_price_eur_mwh
2021-04-02 18:00:00+02:00,2021-04-02,42.0,19.14
2021-04-02 19:00:00+02:00,2021-04-02,49.72,19.14
2021-04-02 20:00:00+02:00,2021-04-02,50.74,19.14
2021-04-02 21:00:00+02:00,2021-04-02,45.0,19.14
2021-04-02 22:00:00+02:00,2021-04-02,45.0,19.14
2021-04-02 23:00:00+02:00,2021-04-02,43.37,19.14
2021-04-03 00:00:00+02:00,2021-04-03,42.01,19.14
2021-04-03 01:00:00+02:00,2021-04-03,38.4,19.14
2021-04-03 02:00:00+02:00,2021-04-03,37.51,19.14
2021-04-03 03:00:00+02:00,2021-04-03,37.23,19.14
2021-04-03 04:00:00+02:00,2021-04-03,37.1,19.14
2021-04-03 05:00:00+02:00,2021-04-03,37.68,19.14
2021-04-03 06:00:00+02:00,2021-04-03,40.1,19.14
2021-04-03 07:00:00+02:00,2021-04-03,42.01,19.14
2021-04-03 08:00:00+02:00,2021-04-03,45.88,19.14
2021-04-03 09:00:00+02:00,2021-04-03,47.14,19.14
2021-04-03 10:00:00+02:00,2021-04-03,41.08,19.14
2021-04-03 11:00:00+02:00,2021-04-03,37.15,19.14
2021-04-03 12:00:00+02:00,2021-04-03,33.89,19.14
2021-04-03 13:00:00+02:00,2021-04-03,23.7,19.14
2021-04-03 14:00:00+02:00,2021-04-03,16.79,19.14
2021-04-03 15:00:00+02:00,2021-04-03,9.75,19.14
2021-04-03 16:00:00+02:00,2021-04-03,21.96,19.14
2021-04-03 17:00:00+02:00,2021-04-03,39.83,19.14
2021-04-03 18:00:00+02:00,2021-04-03,49.9,19.14
2021-04-03 19:00:00+02:00,2021-04-03,58.0,19.14
2021-04-03 20:00:00+02:00,2021-04-03,59.23,19.14
2021-04-03 21:00:00+02:00,2021-04-03,53.2,19.14
2021-04-03 22:00:00+02:00,2021-04-03,51.48,19.14
2021-04-03 23:00:00+02:00,2021-04-03,48.44,19.14
2021-04-04 00:00:00+02:00,2021-04-04,47.46,19.14
2021-04-04 01:00:00+02:00,2021-04-04,41.56,19.14
2021-04-04 02:00:00+02:00,2021-04-04,39.83,19.14
2021-04-04 03:00:00+02:00,2021-04-04,39.87,19.14
2021-04-04 04:00:00+02:00,2021-04-04,39.88,19.14
2021-04-04 05:00:00+02:00,2021-04-04,38.75,19.14
2021-04-04 06:00:00+02:00,2021-04-04,36.81,19.14
2021-04-04 07:00:00+02:00,2021-04-04,38.43,19.14
2021-04-04 08:00:00+02:00,2021-04-04,39.53,19.14
2021-04-04 09:00:00+02:00,2021-04-04,35.99,19.14
2021-04-04 10:00:00+02:00,2021-04-04,20.37,19.14
2021-04-04 11:00:00+02:00,2021-04-04,16.25,19.14
2021-04-04 12:00:00+02:00,2021-04-04,18.07,19.14
2021-04-04 13:00:00+02:00,2021-04-04,6.01,19.14
2021-04-04 14:00:00+02:00,2021-04-04,2.02,19.14
2021-04-04 15:00:00+02:00,2021-04-04,0.1,19.14
2021-04-04 16:00:00+02:00,2021-04-04,1.01,19.14
2021-04-04 17:00:00+02:00,2021-04-04,7.18,19.14
2021-04-04 18:00:00+02:00,2021-04-04,31.01,19.14
2021-04-04 19:00:00+02:00,2021-04-04,39.87,19.14
2021-04-04 20:00:00+02:00,2021-04-04,47.45,19.14
2021-04-04 21:00:00+02:00,2021-04-04,40.5,19.14
2021-04-04 22:00:00+02:00,2021-04-04,33.38,19.14
2021-04-04 23:00:00+02:00,2021-04-04,3.24,19.14
2021-04-05 00:00:00+02:00,2021-04-05,0.05,19.14
2021-04-05 01:00:00+02:00,2021-04-05,-10.0,19.14
2021-04-05 02:00:00+02:00,2021-04-05,-29.91,19.14
2021-04-05 03:00:00+02:00,2021-04-05,-29.98,19.14
2021-04-05 04:00:00+02:00,2021-04-05,-21.4,19.14
2021-04-05 05:00:00+02:00,2021-04-05,-34.97,19.14
2021-04-05 06:00:00+02:00,2021-04-05,-39.97,19.14
2021-04-05 07:00:00+02:00,2021-04-05,-44.94,19.14
2021-04-05 08:00:00+02:00,2021-04-05,-25.69,19.14
2021-04-05 09:00:00+02:00,2021-04-05,-17.65,19.14
2021-04-05 10:00:00+02:00,2021-04-05,-19.19,19.14
2021-04-05 11:00:00+02:00,2021-04-05,-12.95,19.14
2021-04-05 12:00:00+02:00,2021-04-05,-27.68,19.14
2021-04-05 13:00:00+02:00,2021-04-05,-44.98,19.14
2021-04-05 14:00:00+02:00,2021-04-05,-52.73,19.14
2021-04-05 15:00:00+02:00,2021-04-05,-49.11,19.14
2021-04-05 16:00:00+02:00,2021-04-05,-35.35,19.14
2021-04-05 17:00:00+02:00,2021-04-05,-9.47,19.14
2021-04-05 18:00:00+02:00,2021-04-05,0.08,19.14
2021-04-05 19:00:00+02:00,2021-04-05,21.15,19.14
2021-04-05 20:00:00+02:00,2021-04-05,27.87,19.14
2021-04-05 21:00:00+02:00,2021-04-05,19.96,19.14
2021-04-05 22:00:00+02:00,2021-04-05,18.47,19.14
2021-04-05 23:00:00+02:00,2021-04-05,10.47,19.14
2021-04-06 00:00:00+02:00,2021-04-06,14.7,20.41
2021-04-06 01:00:00+02:00,2021-04-06,13.9,20.41
2021-04-06 02:00:00+02:00,2021-04-06,12.37,20.41
2021-04-06 03:00:00+02:00,2021-04-06,14.19,20.41
2021-04-06 04:00:00+02:00,2021-04-06,14.93,20.41
2021-04-06 05:00:00+02:00,2021-04-06,28.21,20.41
2021-04-06 06:00:00+02:00,2021-04-06,46.16,20.41
2021-04-06 07:00:00+02:00,2021-04-06,65.46,20.41
2021-04-06 08:00:00+02:00,2021-04-06,59.99,20.41
2021-04-06 09:00:00+02:00,2021-04-06,39.85,20.41
2021-04-06 10:00:00+02:00,2021-04-06,33.94,20.41
2021-04-06 11:00:00+02:00,2021-04-06,28.67,20.41
2021-04-06 12:00:00+02:00,2021-04-06,20.88,20.41
2021-04-06 13:00:00+02:00,2021-04-06,12.52,20.41
2021-04-06 14:00:00+02:00,2021-04-06,9.9,20.41
2021-04-06 15:00:00+02:00,2021-04-06,17.19,20.41
2021-04-06 16:00:00+02:00,2021-04-06,20.68,20.41
2021-04-06 17:00:00+02:00,2021-04-06,38.73,20.41
2021-04-06 18:00:00+02:00,2021-04-06,52.58,20.41
2021-04-06 19:00:00+02:00,2021-04-06,66.51,20.41
2021-04-06 20:00:00+02:00,2021-04-06,71.44,20.41
2021-04-06 21:00:00+02:00,2021-04-06,61.23,20.41
2021-04-06 22:00:00+02:00,2021-04-06,56.88,20.41
2021-04-06 23:00:00+02:00,2021-04-06,48.17,20.41
2021-04-07 00:00:00+02:00,2021-04-07,55.58,20.04
2021-04-07 01:00:00+02:00,2021-04-07,46.3,20.04
2021-04-07 02:00:00+02:00,2021-04-07,46.36,20.04
2021-04-07 03:00:00+02:00,2021-04-07,45.94,20.04
2021-04-07 04:00:00+02:00,2021-04-07,44.58,20.04
2021-04-07 05:00:00+02:00,2021-04-07,47.7,20.04
2021-04-07 06:00:00+02:00,2021-04-07,61.95,20.04
2021-04-07 07:00:00+02:00,2021-04-07,80.86,20.04
2021-04-07 08:00:00+02:00,2021-04-07,84.5,20.04
2021-04-07 09:00:00+02:00,2021-04-07,65.89,20.04
2021-04-07 10:00:00+02:00,2021-04-07,55.94,20.04
2021-04-07 11:00:00+02:00,2021-04-07,52.32,20.04
2021-04-07 12:00:00+02:00,2021-04-07,41.3,20.04
2021-04-07 13:00:00+02:00,2021-04-07,40.68,20.04
2021-04-07 14:00:00+02:00,2021-04-07,39.97,20.04
2021-04-07 15:00:00+02:00,2021-04-07,39.83,20.04
2021-04-07 16:00:00+02:00,2021-04-07,40.66,20.04
2021-04-07 17:00:00+02:00,2021-04-07,40.25,20.04
2021-04-07 18:00:00+02:00,2021-04-07,46.4,20.04
2021-04-07 19:00:00+02:00,2021-04-07,55.5,20.04
2021-04-07 20:00:00+02:00,2021-04-07,49.3,20.04
2021-04-07 21:00:00+02:00,2021-04-07,46.2,20.04
2021-04-07 22:00:00+02:00,2021-04-07,41.93,20.04
2021-04-07 23:00:00+02:00,2021-04-07,37.82,20.04
2021-04-08 00:00:00+02:00,2021-04-08,39.54,19.54
2021-04-08 01:00:00+02:00,2021-04-08,40.26,19.54
2021-04-08 02:00:00+02:00,2021-04-08,40.76,19.54
2021-04-08 03:00:00+02:00,2021-04-08,44.9,19.54
2021-04-08 04:00:00+02:00,2021-04-08,46.77,19.54
2021-04-08 05:00:00+02:00,2021-04-08,47.2,19.54
2021-04-08 06:00:00+02:00,2021-04-08,60.95,19.54
2021-04-08 07:00:00+02:00,2021-04-08,79.86,19.54
2021-04-08 08:00:00+02:00,2021-04-08,99.26,19.54
2021-04-08 09:00:00+02:00,2021-04-08,66.49,19.54
2021-04-08 10:00:00+02:00,2021-04-08,59.71,19.54
2021-04-08 11:00:00+02:00,2021-04-08,58.53,19.54
2021-04-08 12:00:00+02:00,2021-04-08,57.02,19.54
2021-04-08 13:00:00+02:00,2021-04-08,53.39,19.54
2021-04-08 14:00:00+02:00,2021-04-08,51.47,19.54
2021-04-08 15:00:00+02:00,2021-04-08,49.02,19.54
2021-04-08 16:00:00+02:00,2021-04-08,47.63,19.54
2021-04-08 17:00:00+02:00,2021-04-08,53.9,19.54
2021-04-08 18:00:00+02:00,2021-04-08,63.86,19.54
2021-04-08 19:00:00+02:00,2021-04-08,76.18,19.54
2021-04-08 20:00:00+02:00,2021-04-08,76.31,19.54
2021-04-08 21:00:00+02:00,2021-04-08,61.86,19.54
2021-04-08 22:00:00+02:00,2021-04-08,58.04,19.54
2021-04-08 23:00:00+02:00,2021-04-08,49.02,19.54
2021-04-09 00:00:00+02:00,2021-04-09,41.9,19.49
2021-04-09 01:00:00+02:00,2021-04-09,41.9,19.49
2021-04-09 02:00:00+02:00,2021-04-09,39.48,19.49
2021-04-09 03:00:00+02:00,2021-04-09,37.97,19.49
2021-04-09 04:00:00+02:00,2021-04-09,41.88,19.49
2021-04-09 05:00:00+02:00,2021-04-09,43.59,19.49
2021-04-09 06:00:00+02:00,2021-04-09,46.36,19.49
2021-04-09 07:00:00+02:00,2021-04-09,55.02,19.49
2021-04-09 08:00:00+02:00,2021-04-09,59.08,19.49
2021-04-09 09:00:00+02:00,2021-04-09,47.38,19.49
2021-04-09 10:00:00+02:00,2021-04-09,44.01,19.49
2021-04-09 11:00:00+02:00,2021-04-09,42.12,19.49
2021-04-09 12:00:00+02:00,2021-04-09,41.86,19.49
2021-04-09 13:00:00+02:00,2021-04-09,45.36,19.49
2021-04-09 14:00:00+02:00,2021-04-09,47.38,19.49
2021-04-09 15:00:00+02:00,2021-04-09,46.53,19.49
2021-04-09 16:00:00+02:00,2021-04-09,58.11,19.49
2021-04-09 17:00:00+02:00,2021-04-09,63.93,19.49
2021-04-09 18:00:00+02:00,2021-04-09,70.68,19.49
2021-04-09 19:00:00+02:00,2021-04-09,83.0,19.49
2021-04-09 20:00:00+02:00,2021-04-09,84.9,19.49
2021-04-09 21:00:00+02:00,2021-04-09,76.51,19.49
2021-04-09 22:00:00+02:00,2021-04-09,70.29,19.49
2021-04-09 23:00:00+02:00,2021-04-09,64.87,19.49
2021-04-10 00:00:00+02:00,2021-04-10,66.02,19.49
2021-04-10 01:00:00+02:00,2021-04-10,61.21,19.49
2021-04-10 02:00:00+02:00,2021-04-10,55.65,19.49
2021-04-10 03:00:00+02:00,2021-04-10,55.56,19.49
2021-04-10 04:00:00+02:00,2021-04-10,52.39,19.49
2021-04-10 05:00:00+02:00,2021-04-10,54.04,19.49
2021-04-10 06:00:00+02:00,2021-04-10,52.68,19.49
2021-04-10 07:00:00+02:00,2021-04-10,59.62,19.49
2021-04-10 08:00:00+02:00,2021-04-10,66.2,19.49
2021-04-10 09:00:00+02:00,2021-04-10,69.19,19.49
2021-04-10 10:00:00+02:00,2021-04-10,64.51,19.49
2021-04-10 11:00:00+02:00,2021-04-10,61.21,19.49
2021-04-10 12:00:00+02:00,2021-04-10,58.93,19.49
2021-04-10 13:00:00+02:00,2021-04-10,52.5,19.49
2021-04-10 14:00:00+02:00,2021-04-10,50.08,19.49
2021-04-10 15:00:00+02:00,2021-04-10,50.01,19.49
2021-04-10 16:00:00+02:00,2021-04-10,52.04,19.49
2021-04-10 17:00:00+02:00,2021-04-10,59.84,19.49
2021-04-10 18:00:00+02:00,2021-04-10,65.7,19.49
2021-04-10 19:00:00+02:00,2021-04-10,69.24,19.49
2021-04-10 20:00:00+02:00,2021-04-10,68.92,19.49
2021-04-10 21:00:00+02:00,2021-04-10,61.56,19.49
2021-04-10 22:00:00+02:00,2021-04-10,54.62,19.49
2021-04-10 23:00:00+02:00,2021-04-10,49.61,19.49
2021-04-11 00:00:00+02:00,2021-04-11,53.59,19.49
2021-04-11 01:00:00+02:00,2021-04-11,46.33,19.49
2021-04-11 02:00:00+02:00,2021-04-11,42.42,19.49
2021-04-11 03:00:00+02:00,2021-04-11,45.04,19.49
2021-04-11 04:00:00+02:00,2021-04-11,44.69,19.49
2021-04-11 05:00:00+02:00,2021-04-11,41.98,19.49
2021-04-11 06:00:00+02:00,2021-04-11,42.84,19.49
2021-04-11 07:00:00+02:00,2021-04-11,41.88,19.49
2021-04-11 08:00:00+02:00,2021-04-11,45.64,19.49
2021-04-11 09:00:00+02:00,2021-04-11,46.38,19.49
2021-04-11 10:00:00+02:00,2021-04-11,45.92,19.49
2021-04-11 11:00:00+02:00,2021-04-11,47.76,19.49
2021-04-11 12:00:00+02:00,2021-04-11,45.66,19.49
2021-04-11 13:00:00+02:00,2021-04-11,44.81,19.49
2021-04-11 14:00:00+02:00,2021-04-11,41.92,19.49
2021-04-11 15:00:00+02:00,2021-04-11,41.29,19.49
2021-04-11 16:00:00+02:00,2021-04-11,42.0,19.49
2021-04-11 17:00:00+02:00,2021-04-11,44.36,19.49
2021-04-11 18:00:00+02:00,2021-04-11,48.2,19.49
2021-04-11 19:00:00+02:00,2021-04-11,62.04,19.49
2021-04-11 20:00:00+02:00,2021-04-11,67.24,19.49
2021-04-11 21:00:00+02:00,2021-04-11,67.2,19.49
2021-04-11 22:00:00+02:00,2021-04-11,63.85,19.49
2021-04-11 23:00:00+02:00,2021-04-11,55.47,19.49
2021-04-12 00:00:00+02:00,2021-04-12,48.64,20.71
2021-04-12 01:00:00+02:00,2021-04-12,49.08,20.71
2021-04-12 02:00:00+02:00,2021-04-12,50.0,20.71
2021-04-12 03:00:00+02:00,2021-04-12,50.72,20.71
2021-04-12 04:00:00+02:00,2021-04-12,50.05,20.71
2021-04-12 05:00:00+02:00,2021-04-12,53.8,20.71
2021-04-12 06:00:00+02:00,2021-04-12,69.25,20.71
2021-04-12 07:00:00+02:00,2021-04-12,85.66,20.71
2021-04-12 08:00:00+02:00,2021-04-12,100.0,20.71
2021-04-12 09:00:00+02:00,2021-04-12,81.33,20.71
2021-04-12 10:00:00+02:00,2021-04-12,65.79,20.71
2021-04-12 11:00:00+02:00,2021-04-12,66.64,20.71
2021-04-12 12:00:00+02:00,2021-04-12,60.71,20.71
2021-04-12 13:00:00+02:00,2021-04-12,54.57,20.71
2021-04-12 14:00:00+02:00,2021-04-12,48.26,20.71
2021-04-12 15:00:00+02:00,2021-04-12,47.88,20.71
2021-04-12 16:00:00+02:00,2021-04-12,48.91,20.71
2021-04-12 17:00:00+02:00,2021-04-12,54.53,20.71
2021-04-12 18:00:00+02:00,2021-04-12,70.72,20.71
2021-04-12 19:00:00+02:00,2021-04-12,80.0,20.71
2021-04-12 20:00:00+02:00,2021-04-12,80.1,20.71
2021-04-12 21:00:00+02:00,2021-04-12,77.64,20.71
2021-04-12 22:00:00+02:00,2021-04-12,64.74,20.71
2021-04-12 23:00:00+02:00,2021-04-12,46.34,20.71
2021-04-13 00:00:00+02:00,2021-04-13,52.14,20.31
2021-04-13 01:00:00+02:00,2021-04-13,51.9,20.31
2021-04-13 02:00:00+02:00,2021-04-13,50.51,20.31
2021-04-13 03:00:00+02:00,2021-04-13,49.33,20.31
2021-04-13 04:00:00+02:00,2021-04-13,52.02,20.31
2021-04-13 05:00:00+02:00,2021-04-13,53.05,20.31
2021-04-13 06:00:00+02:00,2021-04-13,69.62,20.31
2021-04-13 07:00:00+02:00,2021-04-13,84.91,20.31
2021-04-13 08:00:00+02:00,2021-04-13,76.96,20.31
2021-04-13 09:00:00+02:00,2021-04-13,52.73,20.31
2021-04-13 10:00:00+02:00,2021-04-13,45.77,20.31
2021-04-13 11:00:00+02:00,2021-04-13,46.66,20.31
2021-04-13 12:00:00+02:00,2021-04-13,45.64,20.31
2021-04-13 13:00:00+02:00,2021-04-13,43.76,20.31
2021-04-13 14:00:00+02:00,2021-04-13,41.58,20.31
2021-04-13 15:00:00+02:00,2021-04-13,42.73,20.31
2021-04-13 16:00:00+02:00,2021-04-13,46.55,20.31
2021-04-13 17:00:00+02:00,2021-04-13,51.85,20.31
2021-04-13 18:00:00+02:00,2021-04-13,63.26,20.31
2021-04-13 19:00:00+02:00,2021-04-13,77.26,20.31
2021-04-13 20:00:00+02:00,2021-04-13,88.32,20.31
2021-04-13 21:00:00+02:00,2021-04-13,73.7,20.31
2021-04-13 22:00:00+02:00,2021-04-13,65.58,20.31
2021-04-13 23:00:00+02:00,2021-04-13,54.56,20.31
2021-04-14 00:00:00+02:00,2021-04-14,50.1,20.41
2021-04-14 01:00:00+02:00,2021-04-14,53.46,20.41
2021-04-14 02:00:00+02:00,2021-04-14,54.07,20.41
2021-04-14 03:00:00+02:00,2021-04-14,53.85,20.41
2021-04-14 04:00:00+02:00,2021-04-14,54.02,20.41
2021-04-14 05:00:00+02:00,2021-04-14,54.89,20.41
2021-04-14 06:00:00+02:00,2021-04-14,79.05,20.41
2021-04-14 07:00:00+02:00,2021-04-14,118.52,20.41
2021-04-14 08:00:00+02:00,2021-04-14,125.0,20.41
2021-04-14 09:00:00+02:00,2021-04-14,75.54,20.41
2021-04-14 10:00:00+02:00,2021-04-14,62.62,20.41
2021-04-14 11:00:00+02:00,2021-04-14,62.08,20.41
2021-04-14 12:00:00+02:00,2021-04-14,58.29,20.41
2021-04-14 13:00:00+02:00,2021-04-14,54.9,20.41
2021-04-14 14:00:00+02:00,2021-04-14,50.62,20.41
2021-04-14 15:00:00+02:00,2021-04-14,52.79,20.41
2021-04-14 16:00:00+02:00,2021-04-14,52.03,20.41
2021-04-14 17:00:00+02:00,2021-04-14,62.04,20.41
2021-04-14 18:00:00+02:00,2021-04-14,73.19,20.41
2021-04-14 19:00:00+02:00,2021-04-14,97.45,20.41
2021-04-14 20:00:00+02:00,2021-04-14,100.0,20.41
2021-04-14 21:00:00+02:00,2021-04-14,85.62,20.41
2021-04-14 22:00:00+02:00,2021-04-14,75.66,20.41
2021-04-14 23:00:00+02:00,2021-04-14,62.05,20.41
2021-04-15 00:00:00+02:00,2021-04-15,61.96,20.79
2021-04-15 01:00:00+02:00,2021-04-15,57.81,20.79
2021-04-15 02:00:00+02:00,2021-04-15,57.01,20.79
2021-04-15 03:00:00+02:00,2021-04-15,57.5,20.79
2021-04-15 04:00:00+02:00,2021-04-15,61.16,20.79
2021-04-15 05:00:00+02:00,2021-04-15,65.81,20.79
2021-04-15 06:00:00+02:00,2021-04-15,82.9,20.79
2021-04-15 07:00:00+02:00,2021-04-15,105.05,20.79
2021-04-15 08:00:00+02:00,2021-04-15,118.0,20.79
2021-04-15 09:00:00+02:00,2021-04-15,77.14,20.79
2021-04-15 10:00:00+02:00,2021-04-15,65.93,20.79
2021-04-15 11:00:00+02:00,2021-04-15,64.1,20.79
2021-04-15 12:00:00+02:00,2021-04-15,55.42,20.79
2021-04-15 13:00:00+02:00,2021-04-15,51.29,20.79
2021-04-15 14:00:00+02:00,2021-04-15,49.1,20.79
2021-04-15 15:00:00+02:00,2021-04-15,49.84,20.79
2021-04-15 16:00:00+02:00,2021-04-15,52.0,20.79
2021-04-15 17:00:00+02:00,2021-04-15,55.88,20.79
2021-04-15 18:00:00+02:00,2021-04-15,67.94,20.79
2021-04-15 19:00:00+02:00,2021-04-15,81.46,20.79
2021-04-15 20:00:00+02:00,2021-04-15,81.05,20.79
2021-04-15 21:00:00+02:00,2021-04-15,71.42,20.79
2021-04-15 22:00:00+02:00,2021-04-15,64.62,20.79
2021-04-15 23:00:00+02:00,2021-04-15,53.01,20.79
2021-04-16 00:00:00+02:00,2021-04-16,52.57,21.04
2021-04-16 01:00:00+02:00,2021-04-16,52.5,21.04
2021-04-16 02:00:00+02:00,2021-04-16,51.35,21.04
2021-04-16 03:00:00+02:00,2021-04-16,52.16,21.04
2021-04-16 04:00:00+02:00,2021-04-16,54.34,21.04
2021-04-16 05:00:00+02:00,2021-04-16,56.41,21.04
2021-04-16 06:00:00+02:00,2021-04-16,70.76,21.04
2021-04-16 07:00:00+02:00,2021-04-16,86.09,21.04
2021-04-16 08:00:00+02:00,2021-04-16,96.1,21.04
2021-04-16 09:00:00+02:00,2021-04-16,65.58,21.04
2021-04-16 10:00:00+02:00,2021-04-16,63.64,21.04
2021-04-16 11:00:00+02:00,2021-04-16,59.67,21.04
2021-04-16 12:00:00+02:00,2021-04-16,57.51,21.04
2021-04-16 13:00:00+02:00,2021-04-16,55.25,21.04
2021-04-16 14:00:00+02:00,2021-04-16,52.9,21.04
2021-04-16 15:00:00+02:00,2021-04-16,54.02,21.04
2021-04-16 16:00:00+02:00,2021-04-16,53.66,21.04
2021-04-16 17:00:00+02:00,2021-04-16,57.59,21.04
2021-04-16 18:00:00+02:00,2021-04-16,68.09,21.04
2021-04-16 19:00:00+02:00,2021-04-16,78.51,21.04
2021-04-16 20:00:00+02:00,2021-04-16,78.07,21.04
2021-04-16 21:00:00+02:00,2021-04-16,67.68,21.04
2021-04-16 22:00:00+02:00,2021-04-16,65.59,21.04
2021-04-16 23:00:00+02:00,2021-04-16,63.03,21.04
2021-04-17 00:00:00+02:00,2021-04-17,65.91,21.04
2021-04-17 01:00:00+02:00,2021-04-17,55.56,21.04
2021-04-17 02:00:00+02:00,2021-04-17,57.12,21.04
2021-04-17 03:00:00+02:00,2021-04-17,55.93,21.04
2021-04-17 04:00:00+02:00,2021-04-17,55.99,21.04
2021-04-17 05:00:00+02:00,2021-04-17,57.14,21.04
2021-04-17 06:00:00+02:00,2021-04-17,65.57,21.04
2021-04-17 07:00:00+02:00,2021-04-17,65.19,21.04
2021-04-17 08:00:00+02:00,2021-04-17,73.31,21.04
2021-04-17 09:00:00+02:00,2021-04-17,68.8,21.04
2021-04-17 10:00:00+02:00,2021-04-17,58.76,21.04
2021-04-17 11:00:00+02:00,2021-04-17,56.63,21.04
2021-04-17 12:00:00+02:00,2021-04-17,54.63,21.04
2021-04-17 13:00:00+02:00,2021-04-17,50.59,21.04
2021-04-17 14:00:00+02:00,2021-04-17,49.45,21.04
2021-04-17 15:00:00+02:00,2021-04-17,49.35,21.04
2021-04-17 16:00:00+02:00,2021-04-17,50.72,21.04
2021-04-17 17:00:00+02:00,2021-04-17,53.49,21.04
2021-04-17 18:00:00+02:00,2021-04-17,59.98,21.04
2021-04-17 19:00:00+02:00,2021-04-17,74.48,21.04
2021-04-17 20:00:00+02:00,2021-04-17,78.47,21.04
2021-04-17 21:00:00+02:00,2021-04-17,77.1,21.04
2021-04-17 22:00:00+02:00,2021-04-17,69.55,21.04
2021-04-17 23:00:00+02:00,2021-04-17,64.98,21.04
2021-04-18 00:00:00+02:00,2021-04-18,68.33,21.04
2021-04-18 01:00:00+02:00,2021-04-18,63.98,21.04
2021-04-18 02:00:00+02:00,2021-04-18,62.65,21.04
2021-04-18 03:00:00+02:00,2021-04-18,62.1,21.04
2021-04-18 04:00:00+02:00,2021-04-18,61.02,21.04
2021-04-18 05:00:00+02:00,2021-04-18,60.57,21.04
2021-04-18 06:00:00+02:00,2021-04-18,60.54,21.04
2021-04-18 07:00:00+02:00,2021-04-18,62.62,21.04
2021-04-18 08:00:00+02:00,2021-04-18,64.52,21.04
2021-04-18 09:00:00+02:00,2021-04-18,63.57,21.04
2021-04-18 10:00:00+02:00,2021-04-18,59.93,21.04
2021-04-18 11:00:00+02:00,2021-04-18,56.93,21.04
2021-04-18 12:00:00+02:00,2021-04-18,56.59,21.04
2021-04-18 13:00:00+02:00,2021-04-18,51.94,21.04
2021-04-18 14:00:00+02:00,2021-04-18,49.42,21.04
2021-04-18 15:00:00+02:00,2021-04-18,48.97,21.04
2021-04-18 16:00:00+02:00,2021-04-18,51.34,21.04
2021-04-18 17:00:00+02:00,2021-04-18,54.55,21.04
2021-04-18 18:00:00+02:00,2021-04-18,64.99,21.04
2021-04-18 19:00:00+02:00,2021-04-18,76.08,21.04
2021-04-18 20:00:00+02:00,2021-04-18,80.93,21.04
2021-04-18 21:00:00+02:00,2021-04-18,80.0,21.04
2021-04-18 22:00:00+02:00,2021-04-18,76.31,21.04
2021-04-18 23:00:00+02:00,2021-04-18,65.21,21.04
2021-04-19 00:00:00+02:00,2021-04-19,62.78,21.5
2021-04-19 01:00:00+02:00,2021-04-19,58.09,21.5
2021-04-19 02:00:00+02:00,2021-04-19,58.08,21.5
2021-04-19 03:00:00+02:00,2021-04-19,56.09,21.5
2021-04-19 04:00:00+02:00,2021-04-19,57.91,21.5
2021-04-19 05:00:00+02:00,2021-04-19,66.58,21.5
2021-04-19 06:00:00+02:00,2021-04-19,84.9,21.5
2021-04-19 07:00:00+02:00,2021-04-19,98.66,21.5
2021-04-19 08:00:00+02:00,2021-04-19,117.18,21.5
2021-04-19 09:00:00+02:00,2021-04-19,102.78,21.5
2021-04-19 10:00:00+02:00,2021-04-19,89.19,21.5
2021-04-19 11:00:00+02:00,2021-04-19,75.12,21.5
2021-04-19 12:00:00+02:00,2021-04-19,66.5,21.5
2021-04-19 13:00:00+02:00,2021-04-19,60.4,21.5
2021-04-19 14:00:00+02:00,2021-04-19,59.63,21.5
2021-04-19 15:00:00+02:00,2021-04-19,60.14,21.5
2021-04-19 16:00:00+02:00,2021-04-19,59.64,21.5
2021-04-19 17:00:00+02:00,2021-04-19,69.98,21.5
2021-04-19 18:00:00+02:00,2021-04-19,85.04,21.5
2021-04-19 19:00:00+02:00,2021-04-19,99.41,21.5
2021-04-19 20:00:00+02:00,2021-04-19,100.0,21.5
2021-04-19 21:00:00+02:00,2021-04-19,89.5,21.5
2021-04-19 22:00:00+02:00,2021-04-19,73.76,21.5
2021-04-19 23:00:00+02:00,2021-04-19,64.66,21.5
2021-04-20 00:00:00+02:00,2021-04-20,64.54,21.48
2021-04-20 01:00:00+02:00,2021-04-20,62.61,21.48
2021-04-20 02:00:00+02:00,2021-04-20,62.53,21.48
2021-04-20 03:00:00+02:00,2021-04-20,63.92,21.48
2021-04-20 04:00:00+02:00,2021-04-20,68.61,21.48
2021-04-20 05:00:00+02:00,2021-04-20,71.94,21.48
2021-04-20 06:00:00+02:00,2021-04-20,85.43,21.48
2021-04-20 07:00:00+02:00,2021-04-20,99.05,21.48
2021-04-20 08:00:00+02:00,2021-04-20,110.41,21.48
2021-04-20 09:00:00+02:00,2021-04-20,92.0,21.48
2021-04-20 10:00:00+02:00,2021-04-20,69.53,21.48
2021-04-20 11:00:00+02:00,2021-04-20,62.27,21.48
2021-04-20 12:00:00+02:00,2021-04-20,60.46,21.48
2021-04-20 13:00:00+02:00,2021-04-20,58.98,21.48
2021-04-20 14:00:00+02:00,2021-04-20,57.87,21.48
2021-04-20 15:00:00+02:00,2021-04-20,57.02,21.48
2021-04-20 16:00:00+02:00,2021-04-20,58.83,21.48
2021-04-20 17:00:00+02:00,2021-04-20,69.88,21.48
2021-04-20 18:00:00+02:00,2021-04-20,84.98,21.48
2021-04-20 19:00:00+02:00,2021-04-20,100.0,21.48
2021-04-20 20:00:00+02:00,2021-04-20,101.73,21.48
